batch_idx,in_batch_idx,dice,iou,hausdorff
34,15,0.781235933303833,0.6410066485404968,23.345235059857504
35,0,0.7537912726402283,0.6048675775527954,23.0
35,1,0.7561643719673157,0.607929527759552,23.08679276123039
35,2,0.7638623118400574,0.617942750453949,25.45584412271571
35,3,0.7737300992012024,0.6309623718261719,26.1725046566048
35,4,0.7753544449806213,0.6331255435943604,26.90724809414742
35,5,0.7708578109741211,0.6271510720252991,26.248809496813376
35,6,0.7678220868110657,0.6231422424316406,27.586228448267445
35,7,0.7485294342041016,0.598119854927063,27.586228448267445
35,8,0.6919831037521362,0.5290322303771973,28.319604517012593
35,9,0.5986525416374207,0.42719781398773193,17.46424919657298
35,10,0.5068807601928711,0.3394777178764343,17.0
35,11,0.40816327929496765,0.25641027092933655,14.866068747318506
35,12,0.4903581142425537,0.3248175084590912,67.23094525588644
35,13,0.5410497784614563,0.37084871530532837,64.1248781675256
35,14,0.5726618766784668,0.40120968222618103,67.11929677819934
35,15,0.585669755935669,0.4140969216823578,66.91038783328041
36,0,0.6433823704719543,0.4742547571659088,26.076809620810597
36,1,0.49056604504585266,0.32499998807907104,71.17583859709698
36,2,0.42328041791915894,0.268456369638443,72.24956747275377
36,3,0.38483965396881104,0.23826715350151062,72.83543093852057
36,4,0.2556818127632141,0.1465798020362854,77.46612162745726
36,5,0.16546761989593506,0.09019608795642853,76.40026177965623
36,6,0.10091744363307953,0.053140100091695786,81.74350127074322
36,7,0.7600487470626831,0.6129665970802307,13.45362404707371
36,8,0.8543499708175659,0.7457337975502014,6.4031242374328485
36,9,0.8943089246749878,0.8088235259056091,6.4031242374328485
36,10,0.9107513427734375,0.8361280560493469,7.0710678118654755
36,11,0.9335381984710693,0.8753602504730225,7.0
36,12,0.9322278499603271,0.8730587363243103,8.0
36,13,0.9328036904335022,0.8740694522857666,4.242640687119285
36,14,0.9394777417182922,0.8858632445335388,4.47213595499958
36,15,0.9433411359786987,0.8927584290504456,3.1622776601683795
37,0,0.947135329246521,0.8995794057846069,15.811388300841896
37,1,0.9448239803314209,0.8954183459281921,15.811388300841896
37,2,0.9334672093391418,0.875235378742218,14.866068747318506
37,3,0.9279884696006775,0.8656516075134277,13.601470508735444
37,4,0.9254221320152283,0.861195981502533,10.770329614269007
37,5,0.9261261224746704,0.8624160885810852,10.04987562112089
37,6,0.9237345457077026,0.8582776188850403,8.06225774829855
37,7,0.9216043949127197,0.8546069264411926,9.0
37,8,0.9224033355712891,0.8559819459915161,9.848857801796104
37,9,0.9208046793937683,0.8532326817512512,11.0
37,10,0.92435622215271,0.859351634979248,12.041594578792296
37,11,0.9273964762687683,0.8646218776702881,13.038404810405298
37,12,0.9298349022865295,0.8688704967498779,16.0312195418814
37,13,0.9376318454742432,0.8825864791870117,17.26267650163207
37,14,0.935997486114502,0.8796948194503784,14.317821063276353
37,15,0.9482758641242981,0.9016393423080444,15.033296378372908
38,0,0.9461588859558105,0.8978193402290344,3.0
38,1,0.9423472881317139,0.8909798860549927,3.605551275463989
38,2,0.9476987719535828,0.9005964398384094,2.8284271247461903
38,3,0.9451809525489807,0.8960598111152649,4.0
38,4,0.9368696212768555,0.8812368512153625,9.848857801796104
38,5,0.931949257850647,0.8725702166557312,10.295630140987
38,6,0.916896402835846,0.8465454578399658,13.416407864998739
38,7,0.9157509207725525,0.8445945978164673,15.0
38,8,0.9303691387176514,0.8698039054870605,11.40175425099138
38,9,0.9358974099159241,0.8795180916786194,6.708203932499369
38,10,0.9299913644790649,0.8691437840461731,6.082762530298219
38,11,0.9229414463043213,0.8569092154502869,7.615773105863909
38,12,0.9260393977165222,0.8622657060623169,8.06225774829855
38,13,0.9170731902122498,0.8468468189239502,8.602325267042627
38,14,0.9137237668037415,0.8411522507667542,5.656854249492381
38,15,0.9153439402580261,0.8439024686813354,5.656854249492381
39,0,0.9230769276618958,0.8571428656578064,7.0710678118654755
39,1,0.9237708449363708,0.858340322971344,8.48528137423857
39,2,0.9323173761367798,0.8732157945632935,7.0710678118654755
39,3,0.9357466101646423,0.8792517185211182,6.708203932499369
39,4,0.9212855100631714,0.8540587425231934,7.615773105863909
39,5,0.9025341272354126,0.8223801255226135,6.708203932499369
39,6,0.8755955696105957,0.778719425201416,7.211102550927978
39,7,0.8681253790855408,0.7669801712036133,7.615773105863909
39,8,0.8473566770553589,0.7351421117782593,10.770329614269007
39,9,0.8579285144805908,0.7512038350105286,10.816653826391969
39,10,0.8985201120376587,0.8157389760017395,16.64331697709324
39,11,0.8974999785423279,0.8140589594841003,17.204650534085253
39,12,0.8902438879013062,0.8021978139877319,3.1622776601683795
39,13,0.8477842211723328,0.735785961151123,5.0
39,14,0.7941176295280457,0.6585366129875183,24.515301344262525
39,15,0.7906976938247681,0.6538461446762085,25.0
40,0,0.7402597665786743,0.5876288414001465,24.73863375370596
40,1,0.7428571581840515,0.5909090638160706,46.2709412050371
40,2,0.4197530746459961,0.2656250298023224,48.76474136094644
40,3,0.39393943548202515,0.24528303742408752,51.35172830587107
40,4,0.31707319617271423,0.1884058117866516,51.54609587543949
40,5,0.3076923191547394,0.18181820213794708,52.49761899362675
40,6,0.27272728085517883,0.15789474546909332,51.86520991955976
40,7,0.3225806653499603,0.192307710647583,42.95346318982906
40,8,0.5172414183616638,0.3488372266292572,8.602325267042627
40,9,0.3661971986293793,0.22413794696331024,14.035668847618199
40,10,0.4615384638309479,0.30000001192092896,18.110770276274835
40,11,0.4378109574317932,0.2802547812461853,18.027756377319946
40,12,0.4207492768764496,0.2664233446121216,16.1245154965971
40,13,0.4991680383682251,0.33259424567222595,9.055385138137417
40,14,0.5966101884841919,0.4251207709312439,11.045361017187261
40,15,0.6842567920684814,0.5200534462928772,11.045361017187261
41,0,0.7567204236984253,0.6086486577987671,9.486832980505138
41,1,0.8093907237052917,0.6798121929168701,10.198039027185569
41,2,0.8377321362495422,0.7207737565040588,10.0
41,3,0.8709964156150818,0.7714735865592957,7.280109889280518
41,4,0.8936863541603088,0.807805597782135,10.295630140987
41,5,0.8978186249732971,0.8145833611488342,10.0
41,6,0.8942857384681702,0.8087855577468872,7.0
41,7,0.8971962332725525,0.8135592937469482,5.656854249492381
41,8,0.9057079553604126,0.8276656866073608,6.0
41,9,0.9191132187843323,0.8503326177597046,6.0
41,10,0.9284688234329224,0.8664879202842712,5.385164807134504
41,11,0.9278178811073303,0.8653547167778015,6.324555320336759
41,12,0.9242222905158997,0.8591201305389404,5.830951894845301
41,13,0.9202580451965332,0.8522944450378418,5.830951894845301
41,14,0.9175823926925659,0.8477157354354858,6.708203932499369
41,15,0.9215399622917175,0.8544961810112,6.0
42,0,0.9223462343215942,0.8558836579322815,6.082762530298219
42,1,0.9169979095458984,0.8467184901237488,6.0
42,2,0.9139736294746399,0.8415758609771729,6.4031242374328485
42,3,0.915859043598175,0.8447785377502441,6.708203932499369
42,4,0.9221556782722473,0.855555534362793,7.0710678118654755
42,5,0.9366610646247864,0.8808678388595581,6.708203932499369
42,6,0.9478010535240173,0.9007812738418579,6.0
42,7,0.9527687430381775,0.9097978472709656,6.082762530298219
42,8,0.9550855755805969,0.9140323996543884,6.082762530298219
42,9,0.9554753303527832,0.9147465229034424,5.0990195135927845
42,10,0.9548102021217346,0.9135280847549438,4.0
42,11,0.9572649598121643,0.9180327653884888,6.082762530298219
42,12,0.9538653492927551,0.9117997884750366,5.830951894845301
42,13,0.9581652283668518,0.9196901917457581,3.605551275463989
42,14,0.9565595388412476,0.9167360663414001,3.0
42,15,0.9547984600067139,0.9135066270828247,2.23606797749979
43,0,0.9465473890304565,0.8985191583633423,2.8284271247461903
43,1,0.9339039325714111,0.8760035634040833,4.242640687119285
43,2,0.9404006004333496,0.8875057697296143,3.605551275463989
43,3,0.9432730674743652,0.8926365971565247,3.605551275463989
43,4,0.9392838478088379,0.8855186104774475,3.605551275463989
43,5,0.9434782862663269,0.8930041193962097,3.0
43,6,0.9304473400115967,0.8699406385421753,2.23606797749979
43,7,0.9251018762588501,0.8606414198875427,5.0
43,8,0.9134877324104309,0.840752363204956,4.47213595499958
43,9,0.9234119653701782,0.8577208518981934,2.8284271247461903
43,10,0.9139072895050049,0.8414633870124817,2.23606797749979
43,11,0.9064502120018005,0.828906238079071,4.0
43,12,0.8857006430625916,0.7948498129844666,4.123105625617661
43,13,0.8625069260597229,0.7582524418830872,4.0
43,14,0.9200799465179443,0.8519889116287231,7.615773105863909
43,15,0.9310027360916138,0.8709121942520142,7.0710678118654755
44,0,0.9149659872055054,0.8432601690292358,9.848857801796104
44,1,0.9140655398368835,0.8417317271232605,4.0
44,2,0.9298059940338135,0.8688200116157532,3.0
44,3,0.9353786110877991,0.8786020874977112,11.40175425099138
44,4,0.936793863773346,0.8811028003692627,10.04987562112089
44,5,0.927811324596405,0.8653433322906494,6.708203932499369
44,6,0.9175871014595032,0.8477237224578857,5.385164807134504
44,7,0.9306987524032593,0.8703802824020386,5.656854249492381
44,8,0.9285714030265808,0.8666666746139526,6.0
44,9,0.9339393973350525,0.8760659694671631,5.385164807134504
44,10,0.9399008750915527,0.8866159915924072,5.0990195135927845
44,11,0.9458371996879578,0.897240161895752,5.0
44,12,0.9504284262657166,0.905539333820343,9.433981132056603
44,13,0.9405405521392822,0.8877550959587097,5.656854249492381
44,14,0.9603103399276733,0.9236509799957275,2.23606797749979
44,15,0.9594748616218567,0.9221064448356628,2.8284271247461903
45,0,0.9596315622329712,0.9223958253860474,5.0
45,1,0.9571801424026489,0.9178768396377563,3.1622776601683795
45,2,0.9504433870315552,0.9055665731430054,4.0
45,3,0.9358189105987549,0.879379391670227,3.605551275463989
45,4,0.9346927404403687,0.8773926496505737,3.605551275463989
45,5,0.9311531782150269,0.8711755275726318,3.605551275463989
45,6,0.9371951222419739,0.8818129897117615,7.0710678118654755
45,7,0.9103918075561523,0.8355221748352051,3.1622776601683795
45,8,0.9167671799659729,0.846325159072876,8.06225774829855
45,9,0.9057412147521973,0.8277212381362915,6.324555320336759
45,10,0.895157516002655,0.8102127909660339,5.385164807134504
45,11,0.8925707936286926,0.8059845566749573,3.0
45,12,0.8659517168998718,0.7635933756828308,4.242640687119285
45,13,0.7932862043380737,0.6573938727378845,9.219544457292887
45,14,0.62269127368927,0.4521072804927826,15.811388300841896
45,15,0.5583941340446472,0.38734176754951477,9.848857801796104
46,0,0.6283987760543823,0.458149790763855,8.54400374531753
46,1,0.8760330677032471,0.779411792755127,2.0
46,2,0.8571428656578064,0.75,2.8284271247461903
46,3,0.21686749160289764,0.12162163108587265,78.00640999302557
46,4,0.8744434714317322,0.7768987417221069,5.830951894845301
46,5,0.9130681753158569,0.8400418162345886,4.242640687119285
46,6,0.9174262881278992,0.8474492430686951,5.0990195135927845
46,7,0.9429097771644592,0.891986072063446,3.1622776601683795
46,8,0.939238429069519,0.8854379057884216,5.0
46,9,0.9251934885978699,0.86080002784729,2.8284271247461903
46,10,0.9112135171890259,0.8369074463844299,4.242640687119285
46,11,0.8799999952316284,0.7857142686843872,4.242640687119285
46,12,0.8526077270507812,0.7430830001831055,4.0
46,13,0.8458598852157593,0.732891857624054,6.0
46,14,0.855137825012207,0.7469351887702942,12.727922061357855
46,15,0.8523301482200623,0.7426614761352539,16.1245154965971
47,0,0.8613636493682861,0.7564870119094849,20.024984394500787
47,1,0.8808705806732178,0.7871033549308777,18.027756377319946
47,2,0.8904109597206116,0.8024691343307495,16.64331697709324
47,3,0.8827901482582092,0.7901740074157715,14.035668847618199
47,4,0.9005116820335388,0.8190279006958008,8.0
47,5,0.8947939276695251,0.809617280960083,6.082762530298219
47,6,0.8854718804359436,0.7944814562797546,7.0
47,7,0.8617886304855347,0.7571428418159485,6.324555320336759
47,8,0.8387470841407776,0.7222777009010315,5.830951894845301
47,9,0.8271144032478333,0.7051962018013,7.0710678118654755
47,10,0.8251181840896606,0.7022988796234131,16.15549442140351
47,11,0.8017751574516296,0.6691358089447021,19.1049731745428
47,12,0.793431282043457,0.6575931310653687,22.02271554554524
47,13,0.8365095257759094,0.7189655303955078,28.635642126552707
47,14,0.8296943306922913,0.7089552283287048,30.59411708155671
47,15,0.805902361869812,0.6749049425125122,31.575306807693888
48,0,0.7373380661010742,0.5839552283287048,48.41487374764082
48,1,0.5734103918075562,0.4019449055194855,52.009614495783374
48,2,0.5315068364143372,0.36194029450416565,52.69724850502159
48,3,3.0581039922594755e-09,3.0581039922594755e-09,55.072679252057455
48,4,4.166666567329003e-09,4.166666567329003e-09,56.089214649520635
48,5,5.050504903181263e-09,5.050504903181263e-09,57.0701322935211
48,6,5.98802385454178e-09,5.98802385454178e-09,58.52349955359813
48,7,2.5641025303002607e-08,2.5641025303002607e-08,35.84689665786984
48,8,0.1447368562221527,0.07801418751478195,33.24154027718932
